GAKT,N/A,N/A,KITA,MALI,0,0,0,U,0,0,0,U,0,0,0
GAKY,KYS,KAYES,KAYES,MALI,14,25,52,N,11,26,22,W,50,14.431,-11.439
GAMA,N/A,N/A,MARKALA,MALI,0,0,0,U,0,0,0,U,0,0,0
GAMB,MZI,MOPTI AMBODEDJO,MOPTI,MALI,14,30,46,N,4,4,46,W,277,14.513,-4.079
GAMK,N/A,N/A,MENAKA,MALI,0,0,0,U,0,0,0,U,0,0,0
GANF,N/A,N/A,NIAFUNKE,MALI,0,0,0,U,0,0,0,U,0,0,0
GANK,NRM,N/A,NARA,MALI,0,0,0,U,0,0,0,U,0,0,0
GANR,NIX,NIORO,NIORO,MALI,15,14,19,N,9,34,35,W,238,15.239,-9.576
GASG,N/A,N/A,SEGOU,MALI,0,0,0,U,0,0,0,U,0,0,0
GASK,KSS,N/A,SIKASSO,MALI,0,0,0,U,0,0,0,U,0,0,0
GASN,N/A,N/A,SAN,MALI,0,0,0,U,0,0,0,U,0,0,0
GATB,TOM,TOMBOUCTOU,TOMBOUCTOU,MALI,16,43,49,N,3,0,27,W,264,16.73,-3.007
GATN,N/A,N/A,TAOUDENNI,MALI,0,0,0,U,0,0,0,U,0,0,0
GATS,N/A,TESSALIT,TESSALIT,MALI,20,14,46,N,0,58,51,E,495,20.246,0.981
GAYE,EYL,N/A,YELIMANE,MALI,0,0,0,U,0,0,0,U,0,0,0
GBYD,BJL,BANJUL INTERNATIONAL,BANJUL,GAMBIA,13,20,16,N,16,39,7,W,29,13.338,-16.652
GCFV,FUE,FUERTEVENTURA,FUERTEVENTURA,CANARY ISLANDS,28,27,9,N,13,51,49,W,22,28.453,-13.864
GCHI,VDE,HIERRO,HIERRO,CANARY ISLANDS,27,48,53,N,17,53,13,W,32,27.815,-17.887
GCLA,SPC,LA PALMA,SANTA CRUZ DE LA PALMA,SPAIN,28,37,35,N,17,45,20,W,33,28.626,-17.756
GCLP,LPA,GRAN CANARIA,GRAN CANARIA,CANARY ISLANDS,27,55,54,N,15,23,11,W,24,27.932,-15.386
GCRR,ACE,LANZAROTE,LANZEROTE,CANARY ISLANDS,28,56,43,N,13,36,18,W,15,28.945,-13.605
GCTS,TFS,TENERIFE SUR,TENERIFE,CANARY ISLANDS,28,2,40,N,16,34,20,W,64,28.044,-16.572
GCXO,TFN,TENERIFE NORTE,TENERIFE,CANARY ISLANDS,28,28,57,N,16,20,29,W,632,28.482,-16.341
GEHM,N/A,N/A,MELILLA,SPANISH NORTH AFRICA,0,0,0,U,0,0,0,U,0,0,0
GEML,MLN,MELILLA,MELILLA,SPANISH NORTH AFRICA,35,16,47,N,2,57,22,W,48,35.28,-2.956
GFBN,BTE,N/A,BONTHE,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GFBO,KBS,N/A,BO,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GFGK,GBK,N/A,GBANGBATOK,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GFHA,HGS,HASTINGS,HASTINGS,SIERRA LEONE,8,23,40,N,13,7,42,W,19,8.394,-13.128
GFKB,KBA,N/A,KABALA,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GFKE,KEN,N/A,KENEMA,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GFLL,FNA,FREETOWN LUNGI,FREETOWN,SIERRA LEONE,8,36,59,N,13,11,43,W,26,8.616,-13.195
GFTO,N/A,N/A,TONGO,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GFYE,WYE,N/A,YENGEMA,SIERRA LEONE,0,0,0,U,0,0,0,U,0,0,0
GGBB,N/A,N/A,BAMBADINCA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGBE,N/A,N/A,BEDANDA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGBF,N/A,N/A,BAFATA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGBI,N/A,N/A,BISSORA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGBO,N/A,N/A,BOLAMA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGBU,N/A,N/A,BUBAQUE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGCC,N/A,N/A,CACINE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGCF,N/A,CUFAR,CUFAR,GUINEA BISSAU,11,17,17,N,15,10,50,W,20,11.288,-15.181
GGCG,N/A,N/A,CANTCHUNGO,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGCT,N/A,N/A,CATIO,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGCV,N/A,N/A,CARAVELA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGEP,N/A,N/A,EMPADA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGFO,N/A,N/A,FORMOSA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGFR,N/A,N/A,FARIM,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGFU,N/A,N/A,FULACUNDA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGGA,N/A,N/A,GALINHAS,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGGB,N/A,N/A,GABU,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGMS,N/A,N/A,MANSOA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGOV,BXO,BISSAU OSWALDO VIEIRA INTERNATIONAL,BISSAU,GUINEA BISSAU,11,53,41,N,15,39,13,W,40,11.895,-15.654
GGPC,N/A,N/A,PECIXE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGPR,N/A,N/A,PIRADA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGSD,N/A,N/A,SAO DOMINGOS,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGTT,N/A,N/A,TITE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGUN,N/A,N/A,UNO,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GGVR,N/A,N/A,VARELA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0,0,0
GLBU,UCN,N/A,BUCHANAN,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLCM,N/A,N/A,ROBERTSPORT,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLCP,CPA,N/A,HARPER,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLGE,SNI,N/A,GREENVILLE,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLMR,MLW,MONROVIA SPRIGGS PAYNE,MONROVIA,LIBERIA,6,17,20,N,10,45,31,W,8,6.289,-10.759
GLNA,NIA,N/A,GRASSFIELD,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLRB,ROB,MONROVIA ROBERTS INTERNATIONAL,MONROVIA,LIBERIA,6,14,1,N,10,21,44,W,10,6.234,-10.362
GLSK,N/A,N/A,SANNIQUELLIE,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLST,N/A,N/A,SASSTOWN,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLTN,THC,N/A,TCHIEN,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GLVA,N/A,N/A,VOINJAMA,LIBERIA,0,0,0,U,0,0,0,U,0,0,0
GMAA,AGA,INEZGANE,AGADIR,MOROCCO,30,22,52,N,9,32,46,W,28,30.381,-9.546
GMAT,TTA,PLAGE BLANCHE,TAN TAN,MOROCCO,28,26,53,N,11,9,40,W,200,28.448,-11.161
GMAZ,N/A,N/A,ZAGORA,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMFA,N/A,N/A,OUEZZANE,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMFF,FEZ,SAISS,FEZ,MOROCCO,33,55,38,N,4,58,40,W,580,33.927,-4.978
GMFI,N/A,IFRANE,IFRANE,MOROCCO,33,30,19,N,5,9,10,W,1664,33.505,-5.153
GMFK,ERH,MOULAY ALI CHERIF,ER-RACHIDIA,MOROCCO,31,56,56,N,4,24,2,W,1045,31.949,-4.401
GMFM,MEK,BASSATINE,MEKNES,MOROCCO,33,52,44,N,5,30,54,W,577,33.879,-5.515
GMFN,N/A,TAOUIMA,NADOR,MOROCCO,35,9,12,N,2,55,12,W,4,35.153,-2.92
GMFO,OUD,ANGADS,OUJDA,MOROCCO,34,47,13,N,1,55,26,W,468,34.787,-1.924
GMFT,N/A,N/A,TOUAHAR,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMFU,N/A,N/A,FEZ,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMFZ,N/A,N/A,TAZA,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMMB,N/A,N/A,BEN SLIMANE,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMMC,CAS,ANFA,CASABLANCA,MOROCCO,33,33,12,N,7,39,41,W,62,33.553,-7.661
GMMD,N/A,N/A,BENI-MELLAL,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMME,RBA,SALE,RABAT,MOROCCO,34,3,5,N,6,45,5,W,85,34.051,-6.751
GMMF,SII,SIDI IFNI,SIDI IFINI,MOROCCO,29,22,8,N,10,10,48,W,58,29.369,-10.18
GMMI,N/A,ESSAOUIRA,ESSADOUIRA,MOROCCO,31,24,14,N,9,41,5,W,118,31.404,-9.685
GMMJ,N/A,N/A,EL JADIDA,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMMK,N/A,N/A,KHOURIBGA,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMMN,CMN,MOHAMMED V,CASABLANCA,MOROCCO,33,22,4,N,7,35,16,W,200,33.368,-7.588
GMMO,N/A,N/A,TAROUDANT,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMMS,SFI,N/A,SAFI,MALTA,0,0,0,U,0,0,0,U,0,0,0
GMMT,N/A,N/A,CASABLANCA,MOROCCO,0,0,0,U,0,0,0,U,0,0,0
GMMX,RAK,MENARA,MARRAKECH,MOROCCO,31,36,24,N,8,2,10,W,468,31.607,-8.036
GMMY,NNA,KENITRA,KENTIRA,MOROCCO,34,17,56,N,6,35,45,W,5,34.299,-6.596
GMMZ,OZZ,OUARZAZATE,OUARZAZATE,MOROCCO,30,56,20,N,6,54,33,W,1154,30.939,-6.909
GMTA,AHU,CHERIF EL IDRISSI,AL HOCIEMA,MOROCCO,35,10,37,N,3,50,22,W,28,35.177,-3.839
GMTN,TTU,SANIAT RMEL,TETOUAN,MOROCCO,35,35,39,N,5,19,12,W,4,35.594,-5.32
GMTT,TNG,IBN BATOUTA,TANGER,MOROCCO,35,43,36,N,5,55,0,W,19,35.727,-5.917
GOGG,ZIG,ZIGUINCHOR,ZIGUINCHOR,SENEGAL,12,33,20,N,16,16,54,W,23,12.556,-16.282
GOGK,KDA,KOLDA,KOLDA,SENEGAL,12,52,48,N,14,57,19,W,1,12.88,-14.955
GOGS,CSK,CAP SKIRING,CAP SKIRING,SENEGAL,12,24,36,N,16,44,46,W,16,12.41,-16.746
GOOD,N/A,N/A,DIOURBEL,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOOG,N/A,N/A,LINGUERE,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOOK,KLC,KAOLACK,KAOLACK,SENEGAL,14,8,48,N,16,3,4,W,8,14.147,-16.051
GOOY,DKR,LEOPOLD SEDAR SENGHOR INTERNATIONAL,DAKAR,SENEGAL,14,44,22,N,17,29,24,W,26,14.739,-17.49
GOSM,MAX,N/A,MATAM,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOSP,POD,N/A,PODOR,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOSR,RDT,N/A,RICHARD TOLL,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOSS,XLS,SAINT LOUIS,ST. LOUIS,SENEGAL,16,2,59,N,16,27,40,W,3,16.05,-16.461
GOTB,BXE,BAKEL,BAKEL,SENEGAL,14,50,50,N,12,28,5,W,30,14.847,-12.468
GOTK,KGG,KEDOUGOU,KEDOUGOU,SENEGAL,12,34,20,N,12,13,13,W,179,12.572,-12.22
GOTN,N/A,N/A,NIOKOLO KOBA,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOTS,SMY,N/A,SIMENTI,SENEGAL,0,0,0,U,0,0,0,U,0,0,0
GOTT,TUD,TAMBACOUNDA,TAMBACOUNDA,SENEGAL,13,44,12,N,13,39,11,W,50,13.737,-13.653
GQNA,IEO,AIOUN EL ATROUSS,AIOUN EL ATROUSS,MAURITANIA,16,42,40,N,9,38,16,W,290,16.711,-9.638
GQNB,OTL,N/A,BOUTILIMIT,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNC,THI,N/A,TICHITT,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQND,TIY,TIDJIKJA,TIDJIKJA,MAURITANIA,18,34,13,N,11,25,23,W,41,18.57,-11.423
GQNE,BGH,N/A,BOGUE,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNF,KFA,KIFFA,KIFFA,MAURITANIA,16,35,23,N,11,24,22,W,129,16.59,-11.406
GQNI,EMN,NEMA,NEMA,MAURITANIA,16,37,19,N,7,18,52,W,232,16.622,-7.314
GQNJ,AJJ,N/A,AKJOUJT,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNK,KED,KAEDI,KAEDI,MAURITANIA,16,9,34,N,13,30,27,W,23,16.159,-13.508
GQNL,MOM,N/A,MOUDJERIA,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNM,TMD,N/A,TIMBEDRA,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNN,NKC,NOUAKCHOTT,NOUAKSCHOTT,MAURITANIA,18,5,52,N,15,56,52,W,3,18.098,-15.948
GQNR,N/A,N/A,ROSSO,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNS,SEY,SELIBADY,SELIBABI,MAURITANIA,15,10,46,N,12,12,26,W,80,15.179,-12.207
GQNT,THT,N/A,TAMCHAKETT,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQNU,N/A,N/A,M'BOUT,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQPA,ATR,ATAR,ATAR,MAURITANIA,20,30,24,N,13,2,35,W,232,20.507,-13.043
GQPF,FGD,N/A,F'DERIK,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GQPP,NDB,NOUADHIBOU,NOUADHIBOU,MAURITANIA,20,55,42,N,17,1,52,W,5,20.928,-17.031
GQPT,N/A,BIR MOGHREIN,BIR MOGHREIN,MAURITANIA,25,14,12,N,11,35,19,W,364,25.237,-11.589
GQPZ,OUZ,N/A,ZOUERATT,MAURITANIA,0,0,0,U,0,0,0,U,0,0,0
GSAI,N/A,N/A,EL AAIUN,OCCIDENTAL SAHARA,0,0,0,U,0,0,0,U,0,0,0
GSVO,N/A,N/A,VILLA CISNEROS,OCCIDENTAL SAHARA,0,0,0,U,0,0,0,U,0,0,0
GUFA,FIG,FRIA,FIRA,GUINEA,10,21,2,N,13,34,9,W,152,10.351,-13.569
GUFH,FAA,FARANAH,FARANAH,GUINEA,10,2,8,N,10,46,11,W,450,10.036,-10.77
GUGO,N/A,N/A,BANAKORO,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GUKR,N/A,N/A,KAMSAR,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GUKU,KSI,N/A,KISSIDOUGOU,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GULB,LEK,LABE,LABE,GUINEA,11,19,34,N,12,17,13,W,1036,11.326,-12.287
GUMA,MCA,MACENTA,MACENTA,GUINEA,8,28,52,N,9,31,33,W,516,8.481,-9.526
GUNZ,NZE,NZEREKORE,N'ZEREKORE,GUINEA,7,48,21,N,8,42,6,W,506,7.806,-8.702
GUOK,BKJ,N/A,BOKE,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GUSA,N/A,N/A,SANGAREDI,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GUSB,SBI,N/A,KOUNDARA,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GUSI,GII,N/A,SIGUIRI,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GUXN,KNN,N/A,KANKAN,GUINEA,0,0,0,U,0,0,0,U,0,0,0
GVAC,SID,AMILCAR CABRAL INTERNATIONAL,AMILCAR CABRAL,CAPE VERDE ISLANDS,16,44,29,N,22,56,58,W,54,16.741,-22.949
GVBA,BVC,RABIL,BOA VISTA,CAPE VERDE ISLANDS,16,8,12,N,22,53,20,W,22,16.137,-22.889
GVFM,RAI,FRANCISCO MENDES,FRANCISCO MENDEZ,CAPE VERDE ISLANDS,14,55,28,N,23,29,36,W,71,14.924,-23.493
GVMA,MMO,MAIO,MAIO,CAPE VERDE ISLANDS,15,9,21,N,23,12,49,W,11,15.156,-23.214
GVMT,N/A,N/A,MOSTEIROS,CAPE VERDE ISLANDS,0,0,0,U,0,0,0,U,0,0,0
GVPR,RAI,N/A,PRAIA,CAPE VERDE ISLANDS,0,0,0,U,0,0,0,U,0,0,0
GVSF,N/A,N/A,SAO FELIPE,CAPE VERDE ISLANDS,0,0,0,U,0,0,0,U,0,0,0
GVSN,SNE,PREGUICA,SAO NOCOLAU ISLAND,CAPE VERDE ISLANDS,16,35,18,N,24,17,4,W,204,16.588,-24.284
GVSV,VXE,SAO PEDRO,SAO VICENTE ISLAND,CAPE VERDE ISLANDS,16,50,2,N,25,3,24,W,21,16.834,-25.057
GYGM,N/A,N/A,GIMLI,CANADA,0,0,0,U,0,0,0,U,0,0,0
HAAB,ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8,58,37,N,38,48,0,E,2323,8.977,38.8
HAAD,N/A,N/A,ADABA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAAG,N/A,N/A,AGORDAT,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAAL,N/A,LIDETA,ADDIS ABABA,ETHIOPIA,9,0,13,N,38,43,32,E,2362,9.004,38.726
HAAM,AMH,N/A,ARBA MINCH,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAAW,N/A,N/A,AWASH,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAAX,AXU,N/A,AXUM,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAAY,ASM,N/A,ASMARA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HABB,XBL,N/A,BUNNO BEDELE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HABC,BCO,N/A,BACO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HABD,BJR,BAHIR DAR,BAHAR DAR,ETHIOPIA,11,36,29,N,37,19,17,E,1829,11.608,37.321
HABE,BEI,N/A,BEICA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HABU,BCY,N/A,BULCHI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADB,N/A,N/A,DAGABOUR,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADC,DSE,N/A,DESSIE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADD,DEM,N/A,DEMBIDOLLO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADK,ABK,N/A,KABRE DARE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADL,N/A,N/A,DALLOL,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADM,DBM,N/A,DEBRE MARCOS,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADN,N/A,N/A,DANGUILLA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADO,N/A,N/A,DODOLA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HADR,DIR,ABA TENNA DEJAZMATCH YILMA INTERNATIONAL,DIRE DAWA,ETHIOPIA,9,37,30,N,41,51,15,E,1143,9.625,41.854
HADT,DBT,N/A,DEBRE TABOR,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAFN,N/A,N/A,FINCHA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAGB,GOB,N/A,GOBA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAGH,GNN,N/A,GHINNIR,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAGL,N/A,N/A,GALADI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAGM,GMB,GAMBELLA,GAMBELLA,ETHIOPIA,8,7,42,N,34,33,48,E,485,8.128,34.563
HAGN,GDQ,GONDER,GONDAR,ETHIOPIA,12,31,6,N,37,25,56,E,197,12.518,37.432
HAGO,GCE,N/A,GODE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAGR,GOR,N/A,GORE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAGU,N/A,N/A,GURA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAHM,N/A,HARAR MEDA,DEBRE ZEIT,ETHIOPIA,8,42,56,N,39,0,29,E,1880,8.716,39.008
HAHS,N/A,N/A,HOSSANA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAHU,HUE,N/A,HUMERA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAJJ,N/A,N/A,JIJIGA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAJM,JIM,ABA SEGUD,JIMMA,ETHIOPIA,7,39,57,N,36,48,59,E,1683,7.666,36.816
HAKL,N/A,N/A,KELAFO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HALA,AWA,N/A,AWASA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HALL,LLI,LALIBELLA,LALIBELLA,ETHIOPIA,11,58,29,N,38,58,47,E,1982,11.975,38.98
HAME,N/A,N/A,MIESO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMJ,N/A,N/A,MAJI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMK,MQX,MEKELE,MAKALE,ETHIOPIA,13,28,2,N,39,32,0,E,2232,13.467,39.533
HAML,MZX,N/A,MASSLO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMM,ETE,N/A,METEMA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMN,NDM,N/A,MENDI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMO,OTA,N/A,MOTA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMR,MUJ,N/A,MUI RIVER,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMS,MSW,N/A,MASSAWA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAMT,MTF,N/A,MIZAN TEFERI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HANG,N/A,N/A,NEGHELLE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HANJ,N/A,N/A,NEJO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HANK,NEK,N/A,NEKEMTE,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HASB,ASA,N/A,ASSAB,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HASD,SXU,N/A,SODO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HASH,N/A,N/A,SHEIK HUSSEIN,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HASO,ASO,N/A,ASOSA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HATO,N/A,N/A,TENDAHO,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HATP,TIE,N/A,TIPPI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HATS,TES,N/A,TESSENEI,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HAWC,WAC,N/A,WACCA,ETHIOPIA,0,0,0,U,0,0,0,U,0,0,0
HBBA,BJM,BUJUMBURA INTERNATIONAL,BUJUMBURA,BURUNDI,3,19,26,S,29,19,6,E,787,-3.324,29.318
HBBE,GID,N/A,GITEGA,BURUNDI,0,0,0,U,0,0,0,U,0,0,0
HBBK,N/A,N/A,KIOFI-GIHOFI,BURUNDI,0,0,0,U,0,0,0,U,0,0,0
HBBL,N/A,N/A,NYANZA-LAC,BURUNDI,0,0,0,U,0,0,0,U,0,0,0
HBBM,N/A,N/A,MUGERA,BURUNDI,0,0,0,U,0,0,0,U,0,0,0
HBBN,N/A,N/A,NYAKAGUNDA,BURUNDI,0,0,0,U,0,0,0,U,0,0,0
HBBO,KRE,N/A,KIRUNDO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0,0
HCMA,ALU,N/A,ALULA,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMB,N/A,BAIDOA,BAIDOA,SOMALIA,3,5,55,N,43,37,27,E,464,3.099,43.624
HCMC,N/A,N/A,CANDALA,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMD,N/A,N/A,BARDERA,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCME,N/A,N/A,EIL,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMF,N/A,N/A,BOSASO,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMG,N/A,N/A,GARDO,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMH,HGA,HARGEISA,HARGEISA,SOMALIA,9,31,5,N,44,5,19,E,1349,9.518,44.089
HCMI,BBO,BERBERA,BERBERA,SOMALIA,10,23,21,N,44,56,27,E,10,10.389,44.941
HCMJ,N/A,N/A,LUGH FERRANDI,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMK,KMU,KISIMAYU,KISMAYU,SOMALIA,0,22,38,S,42,27,33,E,15,-0.377,42.459
HCML,N/A,N/A,EL BUR,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMM,MGQ,MOGADISHU,MOGADISHU,SOMALIA,2,0,49,N,45,18,17,E,10,2.014,45.305
HCMN,N/A,N/A,BELET UEN,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMO,N/A,N/A,OBBIA,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMP,N/A,N/A,LAS ANOD,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMR,GLK,N/A,GALCAIO,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMS,N/A,N/A,SCUSCIUBAN,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMU,N/A,N/A,ERIGAVO,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HCMV,BUO,N/A,BURAO,SOMALIA,0,0,0,U,0,0,0,U,0,0,0
HEAR,N/A,EL ARISH INTERNATIONAL,EL ARISH,EGYPT,31,4,24,N,33,50,9,E,37,31.073,33.836
HEAT,N/A,ASYUT INTERNATIONAL,ASYUT,EGYPT,27,2,47,N,31,0,43,E,236,27.046,31.012
HEAX,ALY,ALEXANDRIA INTERNATIONAL,ALEXANDRIA,EGYPT,31,11,2,N,29,56,56,E,-1,31.184,29.949
HEBL,ABS,ABU SIMBEL,ABU SIMBEL,EGYPT,22,22,33,N,31,36,42,E,188,22.376,31.612
HECA,CAI,CAIRO INTERNATIONAL,CAIRO,EGYPT,30,7,19,N,31,24,20,E,117,30.122,31.406
HECW,N/A,CAIRO WEST,CAIRO,EGYPT,30,6,58,N,30,54,55,E,168,30.116,30.915
HEEM,N/A,EMBABA,EMBABA,EGYPT,30,4,28,N,31,11,31,E,18,30.074,31.192
